event,type,time,stamp,data0,data1,data2
823,com.google.wear.sensor.ppg,2022-11-06T00:49:43.311,3477805709505,9652946.0,2.9779004E7,0.0
824,com.google.wear.sensor.ppg,2022-11-06T00:49:43.311,3477815634742,9652833.0,2.9791644E7,0.0
825,com.google.wear.sensor.ppg,2022-11-06T00:49:43.311,3477825559979,9653294.0,2.9778508E7,0.0
826,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477835485216,9652314.0,2.9793596E7,0.0
827,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477845410453,9654144.0,2.9794584E7,0.0
828,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477855335690,9653973.0,2.9780138E7,0.0
829,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477865260927,9651645.0,2.9789866E7,0.0
830,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477875186164,9652437.0,2.9786896E7,0.0
831,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477885111401,9650127.0,2.9796974E7,0.0
832,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477895036638,9648771.0,2.9783228E7,0.0
833,com.google.wear.sensor.ppg,2022-11-06T00:49:43.312,3477904961875,9652494.0,2.9775508E7,0.0
834,com.google.wear.sensor.ppg,2022-11-06T00:49:43.313,3477914887112,9649270.0,2.977181E7,0.0
835,com.google.wear.sensor.ppg,2022-11-06T00:49:43.313,3477924812349,9651882.0,2.9779176E7,0.0
836,com.google.wear.sensor.ppg,2022-11-06T00:49:43.313,3477934737586,9650401.0,2.9778276E7,0.0
837,com.google.wear.sensor.ppg,2022-11-06T00:49:43.313,3477944662823,9651381.0,2.9786868E7,0.0
838,com.google.wear.sensor.ppg,2022-11-06T00:49:43.313,3477954588060,9652126.0,2.978582E7,0.0
839,com.google.wear.sensor.ppg,2022-11-06T00:49:43.313,3477964513297,9653860.0,2.979147E7,0.0
840,com.google.wear.sensor.ppg,2022-11-06T00:49:43.314,3477974438534,9652862.0,2.9788236E7,0.0
841,com.google.wear.sensor.ppg,2022-11-06T00:49:43.314,3477984363771,9653606.0,2.9781216E7,0.0
842,com.google.wear.sensor.ppg,2022-11-06T00:49:43.520,3477994289015,9656284.0,2.9791588E7,0.0
843,com.google.wear.sensor.ppg,2022-11-06T00:49:43.521,3478004220066,9646932.0,2.9777692E7,0.0
844,com.google.wear.sensor.ppg,2022-11-06T00:49:43.522,3478014151117,9657556.0,2.9767032E7,0.0
845,com.google.wear.sensor.ppg,2022-11-06T00:49:43.522,3478024082168,9652531.0,2.9788092E7,0.0
846,com.google.wear.sensor.ppg,2022-11-06T00:49:43.522,3478034013219,9649911.0,2.9776062E7,0.0
847,com.google.wear.sensor.ppg,2022-11-06T00:49:43.522,3478043944270,9648996.0,2.9786952E7,0.0
848,com.google.wear.sensor.ppg,2022-11-06T00:49:43.522,3478053875321,9650939.0,2.9770322E7,0.0
849,com.google.wear.sensor.ppg,2022-11-06T00:49:43.522,3478063806372,9656859.0,2.9784508E7,0.0
850,com.google.wear.sensor.ppg,2022-11-06T00:49:43.523,3478073737423,9654040.0,2.9791208E7,0.0
851,com.google.wear.sensor.ppg,2022-11-06T00:49:43.523,3478083668474,9655982.0,2.9788992E7,0.0
852,com.google.wear.sensor.ppg,2022-11-06T00:49:43.523,3478093599525,9652305.0,2.9783956E7,0.0
853,com.google.wear.sensor.ppg,2022-11-06T00:49:43.523,3478103530576,9655067.0,2.979852E7,0.0
854,com.google.wear.sensor.ppg,2022-11-06T00:49:43.523,3478113461627,9651655.0,2.978707E7,0.0
855,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478123392678,9651588.0,2.9770352E7,0.0
856,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478133323729,9649477.0,2.9775072E7,0.0
857,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478143254765,9653709.0,2.9769448E7,0.0
858,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478153185816,9651013.0,2.9778624E7,0.0
859,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478163116867,9648789.0,2.9775596E7,0.0
860,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478173047918,9653842.0,2.97728E7,0.0
861,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478182978969,9652154.0,2.9788526E7,0.0
862,com.google.wear.sensor.ppg,2022-11-06T00:49:43.524,3478192910020,9652833.0,2.978774E7,0.0
863,com.google.wear.sensor.ppg,2022-11-06T00:49:43.724,3478202841084,9655274.0,2.9795196E7,0.0
864,com.google.wear.sensor.ppg,2022-11-06T00:49:43.724,3478212772135,9656321.0,2.9806702E7,0.0
865,com.google.wear.sensor.ppg,2022-11-06T00:49:43.725,3478222703186,9647290.0,2.9775012E7,0.0
866,com.google.wear.sensor.ppg,2022-11-06T00:49:43.725,3478232634237,9650438.0,2.9786052E7,0.0
867,com.google.wear.sensor.ppg,2022-11-06T00:49:43.725,3478242565288,9651712.0,2.9788908E7,0.0
868,com.google.wear.sensor.ppg,2022-11-06T00:49:43.725,3478252496339,9653144.0,2.9785324E7,0.0
869,com.google.wear.sensor.ppg,2022-11-06T00:49:43.725,3478262427390,9649420.0,2.9779498E7,0.0
870,com.google.wear.sensor.ppg,2022-11-06T00:49:43.725,3478272358441,9648186.0,2.9785496E7,0.0
871,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478282289492,9648675.0,2.9780692E7,0.0
872,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478292220543,9653286.0,2.9782178E7,0.0
873,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478302151594,9650919.0,2.9783112E7,0.0
874,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478312082645,9648667.0,2.9781448E7,0.0
875,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478322013696,9652117.0,2.9782236E7,0.0
876,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478331944747,9654417.0,2.9784916E7,0.0
877,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478341875798,9652277.0,2.9786402E7,0.0
878,com.google.wear.sensor.ppg,2022-11-06T00:49:43.726,3478351806834,9655161.0,2.9794032E7,0.0
879,com.google.wear.sensor.ppg,2022-11-06T00:49:43.727,3478361737885,9651778.0,2.9776208E7,0.0
880,com.google.wear.sensor.ppg,2022-11-06T00:49:43.727,3478371668936,9651485.0,2.9779788E7,0.0
881,com.google.wear.sensor.ppg,2022-11-06T00:49:43.727,3478381599987,9651852.0,2.9780692E7,0.0
882,com.google.wear.sensor.ppg,2022-11-06T00:49:43.727,3478391531038,9653455.0,2.9784422E7,0.0
883,com.google.wear.sensor.ppg,2022-11-06T00:49:43.727,3478401462089,9652823.0,2.9782472E7,0.0
884,com.google.wear.sensor.ppg,2022-11-06T00:49:43.931,3478411393154,9645198.0,2.9782848E7,0.0
885,com.google.wear.sensor.ppg,2022-11-06T00:49:43.932,3478421319845,9650542.0,2.9764584E7,0.0
886,com.google.wear.sensor.ppg,2022-11-06T00:49:43.932,3478431246536,9652823.0,2.9785702E7,0.0
887,com.google.wear.sensor.ppg,2022-11-06T00:49:43.932,3478441173227,9651985.0,2.9777664E7,0.0
888,com.google.wear.sensor.ppg,2022-11-06T00:49:43.932,3478451099918,9648779.0,2.9778624E7,0.0
889,com.google.wear.sensor.ppg,2022-11-06T00:49:43.932,3478461026609,9651109.0,2.9776992E7,0.0
890,com.google.wear.sensor.ppg,2022-11-06T00:49:43.933,3478470953300,9649534.0,2.9792664E7,0.0
891,com.google.wear.sensor.ppg,2022-11-06T00:49:43.933,3478480879991,9654850.0,2.9773324E7,0.0
892,com.google.wear.sensor.ppg,2022-11-06T00:49:43.933,3478490806682,9651890.0,2.9787682E7,0.0
893,com.google.wear.sensor.ppg,2022-11-06T00:49:43.933,3478500733373,9652872.0,2.9777954E7,0.0
894,com.google.wear.sensor.ppg,2022-11-06T00:49:43.933,3478510660064,9650694.0,2.978512E7,0.0
895,com.google.wear.sensor.ppg,2022-11-06T00:49:43.933,3478520586755,9650995.0,2.9784656E7,0.0
896,com.google.wear.sensor.ppg,2022-11-06T00:49:43.934,3478530513446,9656548.0,2.977743E7,0.0
897,com.google.wear.sensor.ppg,2022-11-06T00:49:43.934,3478540440137,9651485.0,2.9782966E7,0.0
898,com.google.wear.sensor.ppg,2022-11-06T00:49:43.934,3478550366828,9653116.0,2.9778536E7,0.0
899,com.google.wear.sensor.ppg,2022-11-06T00:49:43.934,3478560293504,9648571.0,2.9781684E7,0.0
900,com.google.wear.sensor.ppg,2022-11-06T00:49:43.934,3478570220195,9651203.0,2.9783284E7,0.0
901,com.google.wear.sensor.ppg,2022-11-06T00:49:43.939,3478580146886,9650297.0,2.9776556E7,0.0
902,com.google.wear.sensor.ppg,2022-11-06T00:49:43.939,3478590073577,9651353.0,2.9778944E7,0.0
903,com.google.wear.sensor.ppg,2022-11-06T00:49:43.939,3478600000268,9651899.0,2.978643E7,0.0
904,com.google.wear.sensor.ppg,2022-11-06T00:49:43.940,3478609926959,9649761.0,2.9788296E7,0.0
905,com.google.wear.sensor.ppg,2022-11-06T00:49:44.144,3478619853659,9648364.0,2.9774664E7,0.0
906,com.google.wear.sensor.ppg,2022-11-06T00:49:44.144,3478629787616,9658763.0,2.9783896E7,0.0
907,com.google.wear.sensor.ppg,2022-11-06T00:49:44.145,3478639721573,9654030.0,2.97827E7,0.0
908,com.google.wear.sensor.ppg,2022-11-06T00:49:44.145,3478649655530,9649864.0,2.9788352E7,0.0
909,com.google.wear.sensor.ppg,2022-11-06T00:49:44.145,3478659589487,9651929.0,2.977082E7,0.0
910,com.google.wear.sensor.ppg,2022-11-06T00:49:44.145,3478669523444,9651193.0,2.9785644E7,0.0
911,com.google.wear.sensor.ppg,2022-11-06T00:49:44.145,3478679457401,9651193.0,2.97922E7,0.0
912,com.google.wear.sensor.ppg,2022-11-06T00:49:44.146,3478689391358,9649336.0,2.9780344E7,0.0
913,com.google.wear.sensor.ppg,2022-11-06T00:49:44.146,3478699325315,9650909.0,2.9788876E7,0.0
914,com.google.wear.sensor.ppg,2022-11-06T00:49:44.146,3478709259272,9651514.0,2.9783372E7,0.0
915,com.google.wear.sensor.ppg,2022-11-06T00:49:44.146,3478719193229,9647978.0,2.9785556E7,0.0
916,com.google.wear.sensor.ppg,2022-11-06T00:49:44.146,3478729127186,9651739.0,2.978713E7,0.0
917,com.google.wear.sensor.ppg,2022-11-06T00:49:44.146,3478739061143,9650590.0,2.9787336E7,0.0
918,com.google.wear.sensor.ppg,2022-11-06T00:49:44.146,3478748995100,9650976.0,2.9777868E7,0.0
919,com.google.wear.sensor.ppg,2022-11-06T00:49:44.147,3478758929057,9648921.0,2.9777314E7,0.0
920,com.google.wear.sensor.ppg,2022-11-06T00:49:44.147,3478768863014,9652701.0,2.9784656E7,0.0
921,com.google.wear.sensor.ppg,2022-11-06T00:49:44.147,3478778796971,9649968.0,2.977175E7,0.0
922,com.google.wear.sensor.ppg,2022-11-06T00:49:44.147,3478788730928,9653756.0,2.9788992E7,0.0
923,com.google.wear.sensor.ppg,2022-11-06T00:49:44.147,3478798664885,9652126.0,2.978573E7,0.0
924,com.google.wear.sensor.ppg,2022-11-06T00:49:44.147,3478808598842,9651758.0,2.9773352E7,0.0
925,com.google.wear.sensor.ppg,2022-11-06T00:49:44.148,3478818532799,9653870.0,2.978684E7,0.0
926,com.google.wear.sensor.ppg,2022-11-06T00:49:44.352,3478828466771,9651749.0,2.9778858E7,0.0
927,com.google.wear.sensor.ppg,2022-11-06T00:49:44.353,3478838394916,9649346.0,2.979182E7,0.0
928,com.google.wear.sensor.ppg,2022-11-06T00:49:44.354,3478848323061,9652919.0,2.9771868E7,0.0
929,com.google.wear.sensor.ppg,2022-11-06T00:49:44.354,3478858251206,9656585.0,2.978078E7,0.0
930,com.google.wear.sensor.ppg,2022-11-06T00:49:44.354,3478868179351,9657123.0,2.9779382E7,0.0
931,com.google.wear.sensor.ppg,2022-11-06T00:49:44.354,3478878107496,9651013.0,2.9794324E7,0.0
932,com.google.wear.sensor.ppg,2022-11-06T00:49:44.355,3478888035641,9654719.0,2.9790536E7,0.0
933,com.google.wear.sensor.ppg,2022-11-06T00:49:44.355,3478897963786,9650749.0,2.978212E7,0.0
934,com.google.wear.sensor.ppg,2022-11-06T00:49:44.355,3478907891931,9651541.0,2.9790944E7,0.0
935,com.google.wear.sensor.ppg,2022-11-06T00:49:44.355,3478917820076,9650542.0,2.977236E7,0.0
936,com.google.wear.sensor.ppg,2022-11-06T00:49:44.355,3478927748221,9649996.0,2.9792634E7,0.0
937,com.google.wear.sensor.ppg,2022-11-06T00:49:44.355,3478937676366,9650825.0,2.9778652E7,0.0
938,com.google.wear.sensor.ppg,2022-11-06T00:49:44.355,3478947604511,9652230.0,2.9773384E7,0.0
939,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3478957532656,9652672.0,2.9785996E7,0.0
940,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3478967460801,9652003.0,2.9780344E7,0.0
941,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3478977388931,9652060.0,2.9783546E7,0.0
942,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3478987317076,9649816.0,2.9782584E7,0.0
943,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3478997245221,9650684.0,2.977772E7,0.0
944,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3479007173366,9653341.0,2.9788264E7,0.0
945,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3479017101511,9649581.0,2.9793072E7,0.0
946,com.google.wear.sensor.ppg,2022-11-06T00:49:44.356,3479027029656,9652578.0,2.9773352E7,0.0
947,com.google.wear.sensor.ppg,2022-11-06T00:49:44.559,3479037006262,9654190.0,2.9794296E7,0.0
948,com.google.wear.sensor.ppg,2022-11-06T00:49:44.560,3479046940219,9656613.0,2.9776324E7,0.0
949,com.google.wear.sensor.ppg,2022-11-06T00:49:44.561,3479056874176,9657235.0,2.9789808E7,0.0
950,com.google.wear.sensor.ppg,2022-11-06T00:49:44.562,3479066808133,9651334.0,2.977912E7,0.0
951,com.google.wear.sensor.ppg,2022-11-06T00:49:44.562,3479076742090,9650966.0,2.978707E7,0.0
952,com.google.wear.sensor.ppg,2022-11-06T00:49:44.562,3479086676047,9650316.0,2.97721E7,0.0
953,com.google.wear.sensor.ppg,2022-11-06T00:49:44.562,3479096610004,9651277.0,2.9771778E7,0.0
954,com.google.wear.sensor.ppg,2022-11-06T00:49:44.562,3479106543961,9651561.0,2.9788264E7,0.0
955,com.google.wear.sensor.ppg,2022-11-06T00:49:44.562,3479116477918,9649440.0,2.9786606E7,0.0
956,com.google.wear.sensor.ppg,2022-11-06T00:49:44.562,3479126411875,9650618.0,2.9781828E7,0.0
957,com.google.wear.sensor.ppg,2022-11-06T00:49:44.563,3479136345832,9653304.0,2.9777052E7,0.0
958,com.google.wear.sensor.ppg,2022-11-06T00:49:44.563,3479146279789,9654210.0,2.9777342E7,0.0
959,com.google.wear.sensor.ppg,2022-11-06T00:49:44.563,3479156213746,9656660.0,2.9789954E7,0.0
960,com.google.wear.sensor.ppg,2022-11-06T00:49:44.563,3479166147703,9657585.0,2.97832E7,0.0
961,com.google.wear.sensor.ppg,2022-11-06T00:49:44.563,3479176081660,9657943.0,2.9777488E7,0.0
962,com.google.wear.sensor.ppg,2022-11-06T00:49:44.563,3479186015617,9653398.0,2.9783052E7,0.0
963,com.google.wear.sensor.ppg,2022-11-06T00:49:44.564,3479195949574,9649497.0,2.9795112E7,0.0
964,com.google.wear.sensor.ppg,2022-11-06T00:49:44.564,3479205883531,9653116.0,2.9789226E7,0.0
965,com.google.wear.sensor.ppg,2022-11-06T00:49:44.564,3479215817488,9651825.0,2.9781304E7,0.0
966,com.google.wear.sensor.ppg,2022-11-06T00:49:44.564,3479225751445,9649534.0,2.9780604E7,0.0
967,com.google.wear.sensor.ppg,2022-11-06T00:49:44.564,3479235685402,9655294.0,2.9782876E7,0.0
968,com.google.wear.sensor.ppg,2022-11-06T00:49:44.770,3479245619374,9648675.0,2.9787276E7,0.0
969,com.google.wear.sensor.ppg,2022-11-06T00:49:44.770,3479255551879,9650571.0,2.9781856E7,0.0
970,com.google.wear.sensor.ppg,2022-11-06T00:49:44.771,3479265484384,9651391.0,2.977504E7,0.0
971,com.google.wear.sensor.ppg,2022-11-06T00:49:44.771,3479275416889,9653040.0,2.9772856E7,0.0
972,com.google.wear.sensor.ppg,2022-11-06T00:49:44.771,3479285349394,9652079.0,2.9792372E7,0.0
973,com.google.wear.sensor.ppg,2022-11-06T00:49:44.771,3479295281899,9651852.0,2.9784274E7,0.0
974,com.google.wear.sensor.ppg,2022-11-06T00:49:44.772,3479305214404,9653879.0,2.9775392E7,0.0
975,com.google.wear.sensor.ppg,2022-11-06T00:49:44.772,3479315146909,9650571.0,2.9786168E7,0.0
976,com.google.wear.sensor.ppg,2022-11-06T00:49:44.772,3479325079414,9652654.0,2.9790216E7,0.0
977,com.google.wear.sensor.ppg,2022-11-06T00:49:44.772,3479335011919,9647441.0,2.977743E7,0.0
978,com.google.wear.sensor.ppg,2022-11-06T00:49:44.772,3479344944424,9652504.0,2.9775596E7,0.0
979,com.google.wear.sensor.ppg,2022-11-06T00:49:44.772,3479354876929,9648874.0,2.9778188E7,0.0
980,com.google.wear.sensor.ppg,2022-11-06T00:49:44.772,3479364809434,9653701.0,2.9780926E7,0.0
981,com.google.wear.sensor.ppg,2022-11-06T00:49:44.773,3479374741939,9651447.0,2.9792634E7,0.0
982,com.google.wear.sensor.ppg,2022-11-06T00:49:44.773,3479384674444,9648883.0,2.9787012E7,0.0
983,com.google.wear.sensor.ppg,2022-11-06T00:49:44.773,3479394606934,9651268.0,2.977982E7,0.0
984,com.google.wear.sensor.ppg,2022-11-06T00:49:44.773,3479404539439,9652927.0,2.9795606E7,0.0
985,com.google.wear.sensor.ppg,2022-11-06T00:49:44.773,3479414471944,9650269.0,2.9781566E7,0.0
986,com.google.wear.sensor.ppg,2022-11-06T00:49:44.773,3479424404449,9653588.0,2.9780432E7,0.0
987,com.google.wear.sensor.ppg,2022-11-06T00:49:44.773,3479434336954,9650222.0,2.9772888E7,0.0
988,com.google.wear.sensor.ppg,2022-11-06T00:49:44.774,3479444269459,9652070.0,2.9790976E7,0.0
989,com.google.wear.sensor.ppg,2022-11-06T00:49:44.978,3479454201964,9654963.0,2.9777548E7,0.0
990,com.google.wear.sensor.ppg,2022-11-06T00:49:44.978,3479464127201,9657178.0,2.9789954E7,0.0
991,com.google.wear.sensor.ppg,2022-11-06T00:49:44.979,3479474052438,9651306.0,2.9771228E7,0.0
992,com.google.wear.sensor.ppg,2022-11-06T00:49:44.979,3479483977675,9653588.0,2.97871E7,0.0
993,com.google.wear.sensor.ppg,2022-11-06T00:49:44.979,3479493902912,9653964.0,2.9772772E7,0.0
994,com.google.wear.sensor.ppg,2022-11-06T00:49:44.979,3479503828149,9650090.0,2.9773556E7,0.0
995,com.google.wear.sensor.ppg,2022-11-06T00:49:44.980,3479513753386,9651805.0,2.9769216E7,0.0
996,com.google.wear.sensor.ppg,2022-11-06T00:49:44.980,3479523678623,9649638.0,2.9754568E7,0.0
997,com.google.wear.sensor.ppg,2022-11-06T00:49:44.980,3479533603860,9652729.0,2.9783662E7,0.0
998,com.google.wear.sensor.ppg,2022-11-06T00:49:44.980,3479543529097,9649902.0,2.9771956E7,0.0
999,com.google.wear.sensor.ppg,2022-11-06T00:49:44.980,3479553454334,9650184.0,2.9787188E7,0.0
1000,com.google.wear.sensor.ppg,2022-11-06T00:49:44.980,3479563379571,9653230.0,2.9781888E7,0.0
1001,com.google.wear.sensor.ppg,2022-11-06T00:49:44.986,3479573304808,9651541.0,2.9787364E7,0.0
1002,com.google.wear.sensor.ppg,2022-11-06T00:49:44.986,3479583230045,9653748.0,2.9770528E7,0.0
1003,com.google.wear.sensor.ppg,2022-11-06T00:49:44.986,3479593155282,9653465.0,2.9782236E7,0.0
1004,com.google.wear.sensor.ppg,2022-11-06T00:49:44.986,3479603080519,9653418.0,2.9779236E7,0.0
1005,com.google.wear.sensor.ppg,2022-11-06T00:49:44.987,3479613005756,9650675.0,2.9779292E7,0.0
1006,com.google.wear.sensor.ppg,2022-11-06T00:49:44.987,3479622930993,9652748.0,2.9788936E7,0.0
1007,com.google.wear.sensor.ppg,2022-11-06T00:49:44.987,3479632856230,9654003.0,2.9785672E7,0.0
1008,com.google.wear.sensor.ppg,2022-11-06T00:49:44.987,3479642781467,9650929.0,2.976971E7,0.0
1009,com.google.wear.sensor.ppg,2022-11-06T00:49:44.987,3479652706704,9649769.0,2.978544E7,0.0
1010,com.google.wear.sensor.ppg,2022-11-06T00:49:45.187,3479662631948,9653719.0,2.9787218E7,0.0
1011,com.google.wear.sensor.ppg,2022-11-06T00:49:45.187,3479672552825,9652672.0,2.9787042E7,0.0
1012,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479682473702,9649939.0,2.9780692E7,0.0
1013,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479692394579,9653445.0,2.9780138E7,0.0
1014,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479702315456,9652418.0,2.9788704E7,0.0
1015,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479712236333,9652880.0,2.9779616E7,0.0
1016,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479722157210,9651796.0,2.9777604E7,0.0
1017,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479732078087,9653588.0,2.9784568E7,0.0
1018,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479741998964,9651862.0,2.979546E7,0.0
1019,com.google.wear.sensor.ppg,2022-11-06T00:49:45.188,3479751919841,9652334.0,2.977778E7,0.0
1020,com.google.wear.sensor.ppg,2022-11-06T00:49:45.189,3479761840718,9653371.0,2.9773266E7,0.0
1021,com.google.wear.sensor.ppg,2022-11-06T00:49:45.189,3479771761595,9651467.0,2.978882E7,0.0
1022,com.google.wear.sensor.ppg,2022-11-06T00:49:45.189,3479781682472,9648704.0,2.9785528E7,0.0
1023,com.google.wear.sensor.ppg,2022-11-06T00:49:45.189,3479791603349,9652805.0,2.9790304E7,0.0
1024,com.google.wear.sensor.ppg,2022-11-06T00:49:45.189,3479801524226,9654531.0,2.9784712E7,0.0
1025,com.google.wear.sensor.ppg,2022-11-06T00:49:45.189,3479811445103,9655454.0,2.9784596E7,0.0
1026,com.google.wear.sensor.ppg,2022-11-06T00:49:45.189,3479821365980,9651457.0,2.9779032E7,0.0
1027,com.google.wear.sensor.ppg,2022-11-06T00:49:45.190,3479831286857,9653087.0,2.978072E7,0.0
1028,com.google.wear.sensor.ppg,2022-11-06T00:49:45.190,3479841207734,9653455.0,2.978378E7,0.0
1029,com.google.wear.sensor.ppg,2022-11-06T00:49:45.190,3479851128611,9651532.0,2.9786312E7,0.0
1030,com.google.wear.sensor.ppg,2022-11-06T00:49:45.190,3479861049488,9652919.0,2.9783344E7,0.0
1031,com.google.wear.sensor.ppg,2022-11-06T00:49:45.393,3479870970369,9657047.0,2.9781742E7,0.0
1032,com.google.wear.sensor.ppg,2022-11-06T00:49:45.394,3479880894152,9652361.0,2.9778858E7,0.0
1033,com.google.wear.sensor.ppg,2022-11-06T00:49:45.395,3479890817935,9653154.0,2.978972E7,0.0
1034,com.google.wear.sensor.ppg,2022-11-06T00:49:45.396,3479900741718,9652042.0,2.9778332E7,0.0
1035,com.google.wear.sensor.ppg,2022-11-06T00:49:45.396,3479910665501,9654050.0,2.9777604E7,0.0
1036,com.google.wear.sensor.ppg,2022-11-06T00:49:45.396,3479920589284,9650939.0,2.9774168E7,0.0
1037,com.google.wear.sensor.ppg,2022-11-06T00:49:45.396,3479930513067,9652654.0,2.977446E7,0.0
1038,com.google.wear.sensor.ppg,2022-11-06T00:49:45.396,3479940436850,9651400.0,2.9781684E7,0.0
1039,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3479950360633,9651993.0,2.9771548E7,0.0
1040,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3479960284416,9652531.0,2.9787946E7,0.0
1041,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3479970208199,9655010.0,2.9784916E7,0.0
1042,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3479980131982,9650816.0,2.978882E7,0.0
1043,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3479990055765,9654171.0,2.9778596E7,0.0
1044,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3479999979548,9651571.0,2.9779992E7,0.0
1045,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3480009903331,9654842.0,2.9775974E7,0.0
1046,com.google.wear.sensor.ppg,2022-11-06T00:49:45.397,3480019827114,9651749.0,2.9795548E7,0.0
1047,com.google.wear.sensor.ppg,2022-11-06T00:49:45.398,3480029750897,9651665.0,2.9782616E7,0.0
